date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration,river_discharge
2005-11-10,Townsville,-19.659,147.412,31.4,24.3,27.2,0.0,0.0,16.7,6.05,27.05
2005-11-11,Townsville,-19.659,147.412,31.9,24.5,27.2,0.2,1.0,18.7,5.04,26.67
2005-11-12,Townsville,-19.659,147.412,31.1,24.7,27.2,0.0,0.0,16.9,5.76,26.29
2005-11-13,Townsville,-19.659,147.412,31.3,24.4,27.1,0.0,0.0,17.9,6.09,25.85
2005-11-14,Townsville,-19.659,147.412,31.4,24.7,27.4,0.0,0.0,18.6,6.53,25.36
2005-11-15,Townsville,-19.659,147.412,30.3,24.2,27.0,0.4,3.0,20.1,6.25,24.94
2005-11-16,Townsville,-19.659,147.412,32.3,24.1,27.5,0.2,1.0,17.3,6.25,24.59
2005-11-17,Townsville,-19.659,147.412,29.1,24.4,26.3,0.9,5.0,24.2,4.99,24.29
2005-11-18,Townsville,-19.659,147.412,29.3,24.1,26.2,0.0,0.0,21.9,6.21,24.0
2005-11-19,Townsville,-19.659,147.412,30.8,22.7,26.4,0.0,0.0,19.0,6.51,23.77
2005-11-20,Townsville,-19.659,147.412,31.0,22.6,26.6,0.0,0.0,16.2,5.99,23.6
2005-11-21,Townsville,-19.659,147.412,31.0,24.3,26.8,0.0,0.0,19.7,6.17,23.43
2005-11-22,Townsville,-19.659,147.412,30.2,23.7,26.5,0.0,0.0,22.7,6.55,23.27
2005-11-23,Townsville,-19.659,147.412,28.7,24.0,26.2,2.3,8.0,19.2,5.09,23.15
2005-11-24,Townsville,-19.659,147.412,30.3,23.7,26.6,0.3,3.0,13.8,5.36,23.1
2005-11-25,Townsville,-19.659,147.412,30.0,23.1,26.4,2.1,5.0,17.3,5.42,23.04
2005-11-26,Townsville,-19.659,147.412,32.7,24.1,27.8,0.0,0.0,17.4,6.3,22.93
2005-11-27,Townsville,-19.659,147.412,32.7,24.8,27.9,0.0,0.0,16.9,6.55,22.82
2005-11-28,Townsville,-19.659,147.412,32.6,24.7,28.1,0.3,1.0,17.4,5.59,22.71
2005-11-29,Townsville,-19.659,147.412,30.8,25.3,27.5,1.8,3.0,20.2,5.54,22.6
2005-11-30,Townsville,-19.659,147.412,30.4,25.7,27.8,0.4,3.0,23.5,5.24,22.44
2005-12-01,Townsville,-19.659,147.412,31.2,25.7,27.9,2.0,9.0,18.9,5.39,22.39
2005-12-02,Townsville,-19.659,147.412,31.2,25.7,28.0,0.2,1.0,11.5,4.26,22.33
2005-12-03,Townsville,-19.659,147.412,34.6,24.6,28.8,4.9,3.0,17.2,6.22,22.23
2005-12-04,Townsville,-19.659,147.412,32.9,26.2,28.9,0.1,1.0,18.3,5.61,22.12
2005-12-05,Townsville,-19.659,147.412,32.0,26.2,28.6,0.0,0.0,19.2,6.1,22.01
2005-12-06,Townsville,-19.659,147.412,31.9,26.2,28.4,0.0,0.0,18.9,6.18,21.91
2005-12-07,Townsville,-19.659,147.412,31.8,25.6,28.1,0.0,0.0,18.1,6.66,21.86
2005-12-08,Townsville,-19.659,147.412,32.1,25.6,28.4,0.0,0.0,18.1,5.96,21.8
2005-12-09,Townsville,-19.659,147.412,33.5,26.2,29.0,0.0,0.0,18.0,6.7,21.75
2005-12-10,Townsville,-19.659,147.412,33.8,26.0,29.3,0.2,1.0,16.1,6.59,21.65
2005-12-11,Townsville,-19.659,147.412,32.9,25.9,28.7,0.0,0.0,18.7,6.88,21.49
2005-12-12,Townsville,-19.659,147.412,32.8,24.9,28.3,0.0,0.0,16.5,6.89,21.28
2005-12-13,Townsville,-19.659,147.412,34.3,24.2,28.6,0.0,0.0,17.7,7.45,21.03
2005-12-14,Townsville,-19.659,147.412,36.0,24.1,29.6,0.0,0.0,20.6,7.58,20.63
2005-12-15,Townsville,-19.659,147.412,34.0,26.5,29.4,0.0,0.0,18.5,7.12,20.28
2005-12-16,Townsville,-19.659,147.412,33.1,26.9,29.4,0.0,0.0,18.6,6.72,19.84
2005-12-17,Townsville,-19.659,147.412,34.5,27.4,30.1,0.0,0.0,18.4,6.58,19.46
2005-12-18,Townsville,-19.659,147.412,39.7,27.3,32.2,0.0,0.0,13.8,7.64,19.09
2005-12-19,Townsville,-19.659,147.412,35.4,26.7,30.1,0.0,0.0,20.0,7.39,18.72
2005-12-20,Townsville,-19.659,147.412,34.1,26.3,29.4,0.0,0.0,22.6,8.26,18.36
2005-12-21,Townsville,-19.659,147.412,32.1,25.3,28.4,0.0,0.0,24.3,8.23,17.97
2005-12-22,Townsville,-19.659,147.412,31.7,25.4,28.1,0.0,0.0,23.9,7.77,17.66
2005-12-23,Townsville,-19.659,147.412,30.2,24.7,26.9,6.7,13.0,25.5,4.72,17.45
2005-12-24,Townsville,-19.659,147.412,31.0,24.1,27.1,3.4,10.0,15.0,4.79,17.32
2005-12-25,Townsville,-19.659,147.412,33.4,25.2,28.7,0.0,0.0,16.2,6.35,17.16
2005-12-26,Townsville,-19.659,147.412,32.8,25.9,29.0,0.0,0.0,17.7,6.02,16.99
2005-12-27,Townsville,-19.659,147.412,31.1,26.2,28.2,0.0,0.0,20.0,6.49,16.82
2005-12-28,Townsville,-19.659,147.412,30.5,25.2,27.4,1.6,8.0,20.4,5.66,16.66
2005-12-29,Townsville,-19.659,147.412,31.4,24.7,27.6,0.0,0.0,19.0,6.92,16.5
2005-12-30,Townsville,-19.659,147.412,31.8,24.7,27.9,0.0,0.0,18.4,6.34,16.42
2005-12-31,Townsville,-19.659,147.412,31.1,25.0,27.9,1.2,6.0,26.7,6.7,16.34
2006-01-01,Townsville,-19.659,147.412,30.4,25.0,27.4,1.3,7.0,18.8,5.59,16.3
2006-01-02,Townsville,-19.659,147.412,30.9,24.8,27.7,1.1,7.0,18.6,5.46,16.3
2006-01-03,Townsville,-19.659,147.412,32.3,25.0,28.1,0.0,0.0,18.4,6.43,16.3
2006-01-04,Townsville,-19.659,147.412,32.4,25.2,28.3,0.0,0.0,18.6,6.63,16.26
2006-01-05,Townsville,-19.659,147.412,33.1,25.6,28.7,0.0,0.0,17.1,6.91,16.22
2006-01-06,Townsville,-19.659,147.412,33.7,25.6,29.0,0.0,0.0,17.1,7.33,16.14
2006-01-07,Townsville,-19.659,147.412,35.5,26.7,30.1,0.0,0.0,21.4,6.9,16.02
2006-01-08,Townsville,-19.659,147.412,33.8,27.5,30.1,0.0,0.0,23.3,6.45,15.94
2006-01-09,Townsville,-19.659,147.412,30.0,25.7,28.1,9.3,14.0,18.2,4.08,15.98
2006-01-10,Townsville,-19.659,147.412,27.5,23.3,25.8,13.1,14.0,20.0,3.08,16.1
2006-01-11,Townsville,-19.659,147.412,28.4,23.8,25.9,14.1,19.0,16.6,2.93,16.34
2006-01-12,Townsville,-19.659,147.412,28.1,24.2,25.8,13.4,22.0,18.9,2.48,16.58
2006-01-13,Townsville,-19.659,147.412,30.2,24.6,27.0,0.9,6.0,22.0,5.41,16.66
2006-01-14,Townsville,-19.659,147.412,29.5,24.0,26.6,1.9,10.0,19.4,4.92,16.58
2006-01-15,Townsville,-19.659,147.412,29.3,24.0,26.6,1.5,7.0,20.0,4.69,16.58
2006-01-16,Townsville,-19.659,147.412,29.8,24.3,26.7,1.3,6.0,22.8,5.66,16.62
2006-01-17,Townsville,-19.659,147.412,29.8,24.0,26.7,0.4,3.0,18.6,5.24,16.91
2006-01-18,Townsville,-19.659,147.412,30.6,24.2,27.4,0.0,0.0,15.5,5.59,17.37
2006-01-19,Townsville,-19.659,147.412,30.9,24.6,27.6,1.0,6.0,18.7,5.54,18.05
2006-01-20,Townsville,-19.659,147.412,30.9,25.6,27.9,0.6,3.0,17.8,5.17,18.77
2006-01-21,Townsville,-19.659,147.412,31.5,25.7,28.1,1.4,5.0,20.5,5.56,19.46
2006-01-22,Townsville,-19.659,147.412,30.4,24.9,27.4,3.3,12.0,19.1,4.92,19.94
2006-01-23,Townsville,-19.659,147.412,30.6,24.9,26.8,8.5,13.0,16.6,4.44,20.23
2006-01-24,Townsville,-19.659,147.412,29.8,24.4,26.6,9.8,12.0,16.3,4.46,20.38
2006-01-25,Townsville,-19.659,147.412,28.0,24.6,25.4,35.1,21.0,16.7,1.83,21.18
2006-01-26,Townsville,-19.659,147.412,27.0,23.3,24.7,93.0,24.0,29.8,2.07,30.55
2006-01-27,Townsville,-19.659,147.412,25.6,23.0,24.1,87.9,22.0,26.3,1.63,76.98
2006-01-28,Townsville,-19.659,147.412,28.2,23.3,25.6,0.7,4.0,18.2,2.79,136.72
2006-01-29,Townsville,-19.659,147.412,28.7,23.3,25.8,1.8,8.0,13.4,3.57,212.8
2006-01-30,Townsville,-19.659,147.412,29.7,24.1,26.6,0.1,1.0,14.5,5.14,272.53
2006-01-31,Townsville,-19.659,147.412,30.3,23.5,26.8,0.0,0.0,10.2,5.26,290.07
2006-02-01,Townsville,-19.659,147.412,30.6,23.7,27.2,0.2,1.0,8.7,5.33,280.84
2006-02-02,Townsville,-19.659,147.412,31.9,23.8,27.7,0.3,1.0,10.8,5.58,260.22
2006-02-03,Townsville,-19.659,147.412,31.0,24.7,27.5,0.7,3.0,18.5,5.13,235.59
2006-02-04,Townsville,-19.659,147.412,30.4,24.6,27.4,1.2,7.0,18.0,5.09,209.38
2006-02-05,Townsville,-19.659,147.412,31.9,25.4,28.1,0.5,2.0,18.1,5.36,183.93
2006-02-06,Townsville,-19.659,147.412,31.3,25.8,28.1,1.3,5.0,17.7,5.3,162.68
2006-02-07,Townsville,-19.659,147.412,31.7,25.3,27.9,1.2,2.0,17.3,5.16,144.55
2006-02-08,Townsville,-19.659,147.412,30.4,24.6,27.2,0.0,0.0,22.4,5.55,129.32
2006-02-09,Townsville,-19.659,147.412,30.1,24.1,26.9,0.2,1.0,15.5,5.36,116.22
2006-02-10,Townsville,-19.659,147.412,30.7,24.7,27.2,0.0,0.0,13.4,5.56,105.41
2006-02-11,Townsville,-19.659,147.412,30.4,24.4,27.1,0.0,0.0,17.3,5.73,96.5
2006-02-12,Townsville,-19.659,147.412,29.4,25.0,27.1,0.6,4.0,20.0,4.43,88.13
2006-02-13,Townsville,-19.659,147.412,30.9,25.2,27.8,2.4,8.0,17.9,4.89,80.85
2006-02-14,Townsville,-19.659,147.412,30.9,26.0,28.1,0.3,2.0,21.0,5.25,75.03
2006-02-15,Townsville,-19.659,147.412,29.8,25.3,27.3,3.6,11.0,23.1,4.91,70.29
2006-02-16,Townsville,-19.659,147.412,29.5,25.0,26.8,0.7,4.0,24.1,4.95,66.45
2006-02-17,Townsville,-19.659,147.412,30.3,24.6,27.2,0.0,0.0,16.9,6.01,63.42
2006-02-18,Townsville,-19.659,147.412,30.4,24.4,27.2,0.3,2.0,17.3,5.07,60.8
2006-02-19,Townsville,-19.659,147.412,31.0,24.3,27.4,0.1,1.0,18.2,5.61,58.84
2006-02-20,Townsville,-19.659,147.412,30.6,24.3,27.1,2.1,7.0,20.2,5.23,57.21
2006-02-21,Townsville,-19.659,147.412,31.0,24.5,27.3,0.0,0.0,21.6,5.63,56.02
2006-02-22,Townsville,-19.659,147.412,30.1,24.9,27.2,1.3,8.0,24.5,5.38,55.23
2006-02-23,Townsville,-19.659,147.412,30.1,24.6,26.9,0.9,5.0,27.9,5.25,54.59
2006-02-24,Townsville,-19.659,147.412,29.8,24.3,26.7,0.4,3.0,26.5,5.87,54.21
2006-02-25,Townsville,-19.659,147.412,29.8,24.0,26.7,0.0,0.0,24.1,5.8,53.95
2006-02-26,Townsville,-19.659,147.412,31.8,23.5,27.2,0.0,0.0,21.0,6.34,53.7
2006-02-27,Townsville,-19.659,147.412,30.3,23.8,26.7,1.5,5.0,22.3,5.09,53.45
2006-02-28,Townsville,-19.659,147.412,29.3,24.1,26.2,2.5,5.0,20.3,4.53,53.33
2006-03-01,Townsville,-19.659,147.412,30.6,23.9,26.6,3.5,8.0,21.1,4.96,53.2
2006-03-02,Townsville,-19.659,147.412,30.6,23.6,26.6,1.5,7.0,17.7,5.14,53.08
2006-03-03,Townsville,-19.659,147.412,30.5,24.3,26.6,0.2,2.0,14.3,5.08,52.95
2006-03-04,Townsville,-19.659,147.412,30.2,24.1,26.8,1.2,5.0,17.3,4.92,53.08
2006-03-05,Townsville,-19.659,147.412,29.9,24.4,27.0,0.2,2.0,19.6,4.87,53.08
2006-03-06,Townsville,-19.659,147.412,27.4,24.5,25.5,26.5,21.0,15.5,1.82,53.58
2006-03-07,Townsville,-19.659,147.412,28.8,24.2,26.3,7.5,16.0,13.8,3.34,54.21
2006-03-08,Townsville,-19.659,147.412,29.7,24.7,27.0,6.3,11.0,16.4,3.95,54.72
2006-03-09,Townsville,-19.659,147.412,29.8,25.3,26.9,8.2,20.0,18.4,3.81,55.1
2006-03-10,Townsville,-19.659,147.412,28.1,24.6,26.0,13.9,17.0,17.9,2.59,55.62
2006-03-11,Townsville,-19.659,147.412,28.0,23.9,25.8,0.8,3.0,25.9,3.7,56.15
2006-03-12,Townsville,-19.659,147.412,29.6,24.3,26.4,0.2,2.0,26.8,5.85,56.41
2006-03-13,Townsville,-19.659,147.412,28.7,24.1,26.1,1.6,8.0,29.3,4.79,56.68
2006-03-14,Townsville,-19.659,147.412,28.9,23.7,26.1,0.0,0.0,25.4,5.68,56.81
2006-03-15,Townsville,-19.659,147.412,28.0,23.8,25.6,0.2,2.0,25.1,4.51,56.94
2006-03-16,Townsville,-19.659,147.412,28.4,22.8,25.4,0.0,0.0,16.2,4.33,56.94
2006-03-17,Townsville,-19.659,147.412,27.5,22.0,25.1,1.1,6.0,15.7,4.02,56.68
2006-03-18,Townsville,-19.659,147.412,28.9,21.8,25.5,0.0,0.0,22.0,4.7,56.28
2006-03-19,Townsville,-19.659,147.412,29.9,23.6,25.6,23.4,11.0,31.8,3.27,56.68
2006-03-20,Townsville,-19.659,147.412,27.7,24.2,25.5,31.5,21.0,35.0,2.49,57.61
2006-03-21,Townsville,-19.659,147.412,28.3,24.3,26.0,1.9,9.0,22.9,3.36,58.16
2006-03-22,Townsville,-19.659,147.412,28.9,24.0,26.1,1.1,3.0,22.8,4.07,58.29
2006-03-23,Townsville,-19.659,147.412,29.1,23.2,26.1,0.0,0.0,16.3,3.87,58.16
2006-03-24,Townsville,-19.659,147.412,29.0,23.7,26.0,0.0,0.0,17.0,4.76,58.16
2006-03-25,Townsville,-19.659,147.412,28.3,23.2,25.4,0.0,0.0,17.4,4.67,57.88
2006-03-26,Townsville,-19.659,147.412,27.9,22.8,25.0,0.1,1.0,19.1,4.51,57.61
2006-03-27,Townsville,-19.659,147.412,27.9,22.5,25.0,0.0,0.0,19.1,4.55,57.21
2006-03-28,Townsville,-19.659,147.412,28.6,22.2,25.2,0.0,0.0,17.6,4.69,56.68
2006-03-29,Townsville,-19.659,147.412,27.9,23.6,25.5,0.2,2.0,21.3,3.26,56.15
2006-03-30,Townsville,-19.659,147.412,28.1,24.2,25.6,7.5,13.0,19.8,3.33,55.75
2006-03-31,Townsville,-19.659,147.412,29.4,24.0,26.2,0.9,5.0,13.8,3.76,55.49
2006-04-01,Townsville,-19.659,147.412,29.5,23.6,26.0,6.6,10.0,14.0,3.51,55.36
2006-04-02,Townsville,-19.659,147.412,28.8,23.8,26.0,3.6,9.0,17.6,3.72,55.36
2006-04-03,Townsville,-19.659,147.412,28.0,24.5,26.1,5.1,12.0,17.9,3.17,55.62
2006-04-04,Townsville,-19.659,147.412,27.9,24.2,25.8,15.0,17.0,15.3,2.51,56.41
2006-04-05,Townsville,-19.659,147.412,28.2,24.8,26.1,3.7,15.0,15.7,3.03,57.08
2006-04-06,Townsville,-19.659,147.412,28.0,24.4,25.8,13.3,19.0,14.8,2.33,58.02
2006-04-07,Townsville,-19.659,147.412,28.3,23.9,25.3,37.9,19.0,13.2,2.51,65.68
2006-04-08,Townsville,-19.659,147.412,24.4,23.1,23.7,15.0,18.0,16.3,1.16,83.92
2006-04-09,Townsville,-19.659,147.412,23.9,21.9,22.9,16.5,14.0,14.8,1.12,120.34
2006-04-10,Townsville,-19.659,147.412,26.8,22.3,24.3,0.8,5.0,20.0,2.7,170.79
2006-04-11,Townsville,-19.659,147.412,28.1,23.4,25.1,2.8,7.0,15.3,3.05,218.79
2006-04-12,Townsville,-19.659,147.412,28.4,23.3,25.5,0.7,3.0,19.7,3.88,258.42
2006-04-13,Townsville,-19.659,147.412,28.6,22.6,25.3,0.0,0.0,18.2,4.32,286.74
2006-04-14,Townsville,-19.659,147.412,28.5,23.5,25.7,0.6,3.0,21.0,3.44,295.48
2006-04-15,Townsville,-19.659,147.412,28.9,23.5,25.7,0.0,0.0,17.7,4.29,285.42
2006-04-16,Townsville,-19.659,147.412,28.2,22.3,25.0,1.7,6.0,23.9,3.95,263.85
2006-04-17,Townsville,-19.659,147.412,28.5,23.3,25.5,0.1,1.0,28.7,3.9,238.33
2006-04-18,Townsville,-19.659,147.412,27.1,23.7,25.0,11.4,22.0,23.1,2.72,212.8
2006-04-19,Townsville,-19.659,147.412,27.1,23.6,25.0,2.2,6.0,27.8,3.52,190.87
2006-04-20,Townsville,-19.659,147.412,27.2,23.2,24.8,0.0,0.0,18.3,2.91,198.99
2006-04-21,Townsville,-19.659,147.412,24.9,22.8,23.7,0.5,3.0,10.9,1.54,337.84
2006-04-22,Townsville,-19.659,147.412,26.5,22.0,24.1,0.6,5.0,16.1,3.03,569.16
2006-04-23,Townsville,-19.659,147.412,27.3,21.3,24.1,0.2,2.0,16.6,3.62,750.62
2006-04-24,Townsville,-19.659,147.412,26.3,21.2,23.5,0.2,2.0,19.4,3.58,806.24
2006-04-25,Townsville,-19.659,147.412,25.8,20.8,23.0,0.6,5.0,22.4,3.77,780.63
2006-04-26,Townsville,-19.659,147.412,25.6,19.3,22.5,0.9,4.0,19.1,3.7,755.83
2006-04-27,Townsville,-19.659,147.412,26.2,20.2,23.1,0.0,0.0,18.7,4.25,748.89
2006-04-28,Townsville,-19.659,147.412,26.1,20.1,23.1,0.0,0.0,17.1,4.15,733.51
2006-04-29,Townsville,-19.659,147.412,26.7,21.4,23.9,1.9,4.0,13.9,3.47,703.69
2006-04-30,Townsville,-19.659,147.412,27.1,22.5,24.6,0.0,0.0,12.8,3.01,665.81
2006-05-01,Townsville,-19.659,147.412,25.1,22.2,23.6,7.8,10.0,11.0,1.29,624.17
2006-05-02,Townsville,-19.659,147.412,26.6,20.3,23.5,0.0,0.0,15.0,3.38,582.45
2006-05-03,Townsville,-19.659,147.412,24.8,19.0,22.0,0.7,5.0,13.7,2.93,542.25
2006-05-04,Townsville,-19.659,147.412,23.5,20.1,21.9,0.8,3.0,16.1,2.38,502.5
2006-05-05,Townsville,-19.659,147.412,23.5,20.1,22.0,0.5,2.0,10.8,1.39,464.59
2006-05-06,Townsville,-19.659,147.412,24.9,20.9,23.1,2.2,8.0,14.4,2.35,429.53
2006-05-07,Townsville,-19.659,147.412,26.9,22.2,24.0,0.4,1.0,12.2,2.73,398.02
2006-05-08,Townsville,-19.659,147.412,27.4,21.0,23.8,0.0,0.0,14.8,3.04,368.83
2006-05-09,Townsville,-19.659,147.412,26.9,20.7,23.3,0.0,0.0,18.0,3.96,343.35
2006-05-10,Townsville,-19.659,147.412,26.3,20.0,22.8,0.0,0.0,20.9,3.59,319.63
2006-05-11,Townsville,-19.659,147.412,25.9,20.2,23.0,0.0,0.0,24.9,3.25,297.54
2006-05-12,Townsville,-19.659,147.412,25.5,21.1,23.0,0.2,2.0,25.3,2.82,277.61
2006-05-13,Townsville,-19.659,147.412,24.7,20.3,22.2,1.3,8.0,23.1,2.82,258.42
2006-05-14,Townsville,-19.659,147.412,25.8,20.1,22.6,0.0,0.0,23.2,3.85,241.66
2006-05-15,Townsville,-19.659,147.412,25.5,20.4,22.5,0.0,0.0,22.3,3.87,225.46
2006-05-16,Townsville,-19.659,147.412,24.4,19.7,21.8,0.3,2.0,18.5,2.8,211.32
2006-05-17,Townsville,-19.659,147.412,24.6,18.3,21.3,0.0,0.0,22.0,3.46,198.53
2006-05-18,Townsville,-19.659,147.412,25.5,18.5,21.7,0.0,0.0,18.3,3.62,186.5
2006-05-19,Townsville,-19.659,147.412,25.2,18.6,21.8,0.2,2.0,19.7,3.22,176.01
2006-05-20,Townsville,-19.659,147.412,25.9,19.3,22.3,0.0,0.0,20.9,3.28,166.11
2006-05-21,Townsville,-19.659,147.412,25.6,20.2,22.5,0.0,0.0,24.8,3.44,156.76
2006-05-22,Townsville,-19.659,147.412,24.3,20.7,22.2,0.4,3.0,18.7,2.45,148.62
2006-05-23,Townsville,-19.659,147.412,25.2,19.6,22.1,0.7,4.0,12.7,2.68,140.91
2006-05-24,Townsville,-19.659,147.412,24.9,17.7,21.0,0.0,0.0,10.5,3.42,133.9
2006-05-25,Townsville,-19.659,147.412,24.5,15.9,20.3,0.0,0.0,10.1,3.52,127.23
2006-05-26,Townsville,-19.659,147.412,24.2,16.7,20.4,0.0,0.0,12.4,3.31,121.18
2006-05-27,Townsville,-19.659,147.412,22.6,18.8,20.7,0.0,0.0,12.3,1.92,115.95
2006-05-28,Townsville,-19.659,147.412,20.8,17.9,19.3,8.5,12.0,10.8,1.16,110.94
2006-05-29,Townsville,-19.659,147.412,23.3,17.0,19.8,0.0,0.0,15.8,2.55,106.4
2006-05-30,Townsville,-19.659,147.412,23.7,17.8,20.6,0.0,0.0,13.8,2.64,101.8
2006-05-31,Townsville,-19.659,147.412,24.4,17.0,20.6,0.0,0.0,10.7,3.18,97.63
2006-06-01,Townsville,-19.659,147.412,24.1,18.2,20.9,0.4,4.0,9.7,2.24,93.84
2006-06-02,Townsville,-19.659,147.412,23.5,14.7,18.9,0.0,0.0,15.8,3.75,90.2
2006-06-03,Townsville,-19.659,147.412,21.7,13.0,17.1,0.0,0.0,17.6,4.28,86.7
2006-06-04,Townsville,-19.659,147.412,21.9,11.3,16.5,0.0,0.0,13.0,3.57,83.33
2006-06-05,Townsville,-19.659,147.412,22.7,11.6,17.4,0.0,0.0,11.0,3.46,79.91
2006-06-06,Townsville,-19.659,147.412,23.6,13.8,18.7,0.0,0.0,17.1,3.0,76.62
2006-06-07,Townsville,-19.659,147.412,22.8,16.6,19.8,0.4,2.0,16.4,2.21,73.3
2006-06-08,Townsville,-19.659,147.412,23.5,18.6,20.7,0.0,0.0,20.8,2.32,70.29
2006-06-09,Townsville,-19.659,147.412,24.6,20.5,22.2,3.0,8.0,27.4,2.84,67.55
2006-06-10,Townsville,-19.659,147.412,24.1,20.4,22.1,6.2,15.0,19.1,1.3,65.22
2006-06-11,Townsville,-19.659,147.412,21.8,19.0,20.2,2.5,6.0,25.7,2.25,63.27
2006-06-12,Townsville,-19.659,147.412,20.6,14.2,17.6,0.0,0.0,19.6,4.0,61.81
2006-06-13,Townsville,-19.659,147.412,21.7,14.4,18.3,0.0,0.0,23.2,2.44,61.09
2006-06-14,Townsville,-19.659,147.412,23.6,17.5,20.3,0.0,0.0,24.6,3.65,60.94
2006-06-15,Townsville,-19.659,147.412,23.8,18.1,20.4,0.0,0.0,25.3,3.36,61.52
2006-06-16,Townsville,-19.659,147.412,22.5,16.9,19.5,0.0,0.0,22.9,2.56,62.24
2006-06-17,Townsville,-19.659,147.412,23.7,16.1,19.5,0.0,0.0,19.7,3.33,62.83
2006-06-18,Townsville,-19.659,147.412,22.8,15.7,19.2,0.0,0.0,20.3,3.2,62.97
2006-06-19,Townsville,-19.659,147.412,22.8,16.1,19.3,0.2,2.0,20.6,2.49,62.83
2006-06-20,Townsville,-19.659,147.412,20.8,17.9,19.2,7.2,12.0,18.7,1.28,62.53
2006-06-21,Townsville,-19.659,147.412,21.9,18.2,20.0,0.0,0.0,16.4,1.54,62.24
2006-06-22,Townsville,-19.659,147.412,23.8,17.1,20.2,0.1,1.0,16.4,2.57,61.81
2006-06-23,Townsville,-19.659,147.412,23.3,17.4,20.2,0.4,3.0,21.7,2.39,61.52
2006-06-24,Townsville,-19.659,147.412,23.6,18.0,20.6,0.0,0.0,17.8,2.61,61.09
2006-06-25,Townsville,-19.659,147.412,24.1,17.2,20.5,0.0,0.0,16.6,2.74,60.94
2006-06-26,Townsville,-19.659,147.412,22.9,17.4,20.0,0.0,0.0,18.8,2.33,60.66
2006-06-27,Townsville,-19.659,147.412,23.0,17.6,20.0,0.0,0.0,19.4,2.64,60.38
2006-06-28,Townsville,-19.659,147.412,23.1,16.1,19.6,0.0,0.0,24.1,2.98,60.09
2006-06-29,Townsville,-19.659,147.412,22.7,16.8,19.6,0.0,0.0,25.9,3.05,59.67
2006-06-30,Townsville,-19.659,147.412,23.0,16.3,19.3,0.2,2.0,17.9,2.63,59.39
2006-07-01,Townsville,-19.659,147.412,23.5,15.2,19.2,0.0,0.0,12.8,3.16,59.12
2006-07-02,Townsville,-19.659,147.412,23.5,14.2,18.8,0.0,0.0,11.7,2.98,58.84
2006-07-03,Townsville,-19.659,147.412,24.9,13.9,19.1,0.0,0.0,14.4,3.48,58.57
2006-07-04,Townsville,-19.659,147.412,23.0,12.7,17.6,0.0,0.0,15.6,4.06,58.16
2006-07-05,Townsville,-19.659,147.412,22.4,11.2,17.0,0.0,0.0,12.7,3.5,58.02
2006-07-06,Townsville,-19.659,147.412,23.7,14.9,19.0,0.0,0.0,19.8,3.02,57.75
2006-07-07,Townsville,-19.659,147.412,24.0,14.6,19.1,0.0,0.0,16.0,3.57,57.61
2006-07-08,Townsville,-19.659,147.412,23.1,13.6,18.2,0.0,0.0,16.9,3.26,57.34
2006-07-09,Townsville,-19.659,147.412,22.8,15.2,18.9,0.0,0.0,22.9,2.92,57.08
2006-07-10,Townsville,-19.659,147.412,23.6,16.4,19.7,0.0,0.0,17.2,3.2,56.81
2006-07-11,Townsville,-19.659,147.412,24.0,18.3,20.9,0.0,0.0,20.2,2.6,56.68
2006-07-12,Townsville,-19.659,147.412,23.8,20.2,21.4,1.8,6.0,16.3,1.44,56.54
2006-07-13,Townsville,-19.659,147.412,21.2,20.1,20.4,7.4,17.0,14.5,1.47,56.54
2006-07-14,Townsville,-19.659,147.412,21.4,19.5,20.5,0.3,3.0,19.6,1.11,56.68
2006-07-15,Townsville,-19.659,147.412,23.5,19.9,21.4,4.4,15.0,15.9,1.52,56.81
2006-07-16,Townsville,-19.659,147.412,20.1,15.2,17.9,9.7,19.0,22.2,1.33,57.08
2006-07-17,Townsville,-19.659,147.412,15.3,13.2,14.6,2.4,10.0,20.4,1.36,57.34
2006-07-18,Townsville,-19.659,147.412,20.6,12.6,16.1,0.0,0.0,18.0,3.68,57.88
2006-07-19,Townsville,-19.659,147.412,20.5,11.2,15.8,0.0,0.0,14.6,3.54,58.43
2006-07-20,Townsville,-19.659,147.412,21.1,14.7,17.8,0.3,2.0,20.8,2.62,59.26
2006-07-21,Townsville,-19.659,147.412,20.8,17.5,18.8,0.5,3.0,25.0,2.32,60.09
2006-07-22,Townsville,-19.659,147.412,21.7,16.5,18.8,0.0,0.0,23.8,3.09,60.8
2006-07-23,Townsville,-19.659,147.412,22.0,15.3,18.5,0.2,2.0,15.4,2.67,61.23
2006-07-24,Townsville,-19.659,147.412,22.7,14.9,18.8,0.0,0.0,11.7,2.76,61.52
2006-07-25,Townsville,-19.659,147.412,24.0,14.9,19.0,0.0,0.0,12.3,3.02,61.52
2006-07-26,Townsville,-19.659,147.412,23.9,15.0,19.2,0.0,0.0,12.6,3.37,61.66
2006-07-27,Townsville,-19.659,147.412,23.9,16.0,19.8,0.0,0.0,12.0,2.51,61.81
2006-07-28,Townsville,-19.659,147.412,26.3,16.2,20.6,0.0,0.0,10.0,3.13,61.95
2006-07-29,Townsville,-19.659,147.412,26.0,18.0,21.1,0.0,0.0,11.5,3.1,61.95
