date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,relativehumidity_2m,precipitation_sum,et0_fao_evapotranspiration
2041-04-03,Tableland Mill,-17.12092412176469,145.3451993546147,25.0,20.9,17.73,82,1.55,2.94
2041-04-04,Tableland Mill,-17.12092412176469,145.3451993546147,24.2,20.0,13.44,84,0.48,2.28
2041-04-05,Tableland Mill,-17.12092412176469,145.3451993546147,26.2,19.1,21.49,81,0.0,4.1
2041-04-06,Tableland Mill,-17.12092412176469,145.3451993546147,26.5,19.0,23.56,78,0.0,4.81
2041-04-07,Tableland Mill,-17.12092412176469,145.3451993546147,25.8,18.9,17.78,80,0.19,3.59
2041-04-08,Tableland Mill,-17.12092412176469,145.3451993546147,23.9,19.1,12.71,84,0.58,2.49
2041-04-09,Tableland Mill,-17.12092412176469,145.3451993546147,25.7,19.2,18.35,83,0.39,3.63
2041-04-10,Tableland Mill,-17.12092412176469,145.3451993546147,26.8,18.3,18.84,80,0.1,3.92
2041-04-11,Tableland Mill,-17.12092412176469,145.3451993546147,25.2,18.5,16.25,82,0.19,3.4
2041-04-12,Tableland Mill,-17.12092412176469,145.3451993546147,25.9,18.8,16.43,81,0.29,3.49
2041-04-13,Tableland Mill,-17.12092412176469,145.3451993546147,26.3,17.9,18.2,78,0.19,3.83
2041-04-14,Tableland Mill,-17.12092412176469,145.3451993546147,26.6,19.8,17.3,79,0.29,3.43
2041-04-15,Tableland Mill,-17.12092412176469,145.3451993546147,25.0,20.3,13.53,83,0.48,2.51
2041-04-16,Tableland Mill,-17.12092412176469,145.3451993546147,26.0,21.0,14.81,83,0.48,2.72
2041-04-17,Tableland Mill,-17.12092412176469,145.3451993546147,25.7,19.3,16.08,83,0.19,3.08
2041-04-18,Tableland Mill,-17.12092412176469,145.3451993546147,26.4,19.2,17.74,81,0.29,3.52
2041-04-19,Tableland Mill,-17.12092412176469,145.3451993546147,24.5,17.4,15.86,83,1.06,3.13
2041-04-20,Tableland Mill,-17.12092412176469,145.3451993546147,26.7,19.0,20.47,78,0.1,4.23
2041-04-21,Tableland Mill,-17.12092412176469,145.3451993546147,24.7,18.6,14.65,80,0.19,2.88
2041-04-22,Tableland Mill,-17.12092412176469,145.3451993546147,25.2,18.5,18.38,77,0.1,3.46
2041-04-23,Tableland Mill,-17.12092412176469,145.3451993546147,25.6,18.7,17.29,79,0.1,3.38
2041-04-24,Tableland Mill,-17.12092412176469,145.3451993546147,24.3,17.9,15.31,81,0.29,3.09
2041-04-25,Tableland Mill,-17.12092412176469,145.3451993546147,26.2,18.4,17.16,79,0.1,3.59
2041-04-26,Tableland Mill,-17.12092412176469,145.3451993546147,24.4,19.1,13.92,81,0.58,2.67
2041-04-27,Tableland Mill,-17.12092412176469,145.3451993546147,25.8,19.5,16.55,81,0.29,3.04
2041-04-28,Tableland Mill,-17.12092412176469,145.3451993546147,26.0,18.6,17.51,81,0.19,3.39
2041-04-29,Tableland Mill,-17.12092412176469,145.3451993546147,25.7,14.6,18.48,77,0.0,3.97
2041-04-30,Tableland Mill,-17.12092412176469,145.3451993546147,26.7,15.6,20.42,69,0.0,4.54
2041-05-01,Tableland Mill,-17.12092412176469,145.3451993546147,24.2,14.3,21.67,59,0.0,4.12
2041-05-02,Tableland Mill,-17.12092412176469,145.3451993546147,24.2,16.1,21.17,74,0.0,4.03
2041-05-03,Tableland Mill,-17.12092412176469,145.3451993546147,25.6,16.5,18.72,76,0.0,3.87
2041-05-04,Tableland Mill,-17.12092412176469,145.3451993546147,25.9,17.6,17.16,81,0.1,3.58
2041-05-05,Tableland Mill,-17.12092412176469,145.3451993546147,26.6,18.3,16.86,79,0.0,3.43
2041-05-06,Tableland Mill,-17.12092412176469,145.3451993546147,26.6,19.0,13.45,83,0.19,2.87
2041-05-07,Tableland Mill,-17.12092412176469,145.3451993546147,27.6,21.4,12.47,84,1.23,2.75
2041-05-08,Tableland Mill,-17.12092412176469,145.3451993546147,26.2,21.6,10.33,88,1.61,2.11
2041-05-09,Tableland Mill,-17.12092412176469,145.3451993546147,25.1,20.6,12.47,85,0.66,2.38
2041-05-10,Tableland Mill,-17.12092412176469,145.3451993546147,25.6,20.8,14.22,82,0.19,2.66
2041-05-11,Tableland Mill,-17.12092412176469,145.3451993546147,25.9,20.3,14.6,81,0.19,2.74
2041-05-12,Tableland Mill,-17.12092412176469,145.3451993546147,25.4,19.6,14.41,82,0.47,2.64
2041-05-13,Tableland Mill,-17.12092412176469,145.3451993546147,24.8,19.8,13.24,80,0.28,2.37
2041-05-14,Tableland Mill,-17.12092412176469,145.3451993546147,23.3,18.6,8.47,87,7.16,1.56
2041-05-15,Tableland Mill,-17.12092412176469,145.3451993546147,23.4,19.9,8.76,88,0.83,1.74
2041-05-16,Tableland Mill,-17.12092412176469,145.3451993546147,24.8,20.8,10.21,86,0.55,2.01
2041-05-17,Tableland Mill,-17.12092412176469,145.3451993546147,24.4,19.8,11.48,85,0.55,2.2
2041-05-18,Tableland Mill,-17.12092412176469,145.3451993546147,25.5,19.4,14.2,82,0.09,2.92
2041-05-19,Tableland Mill,-17.12092412176469,145.3451993546147,25.9,20.4,11.67,84,0.27,2.46
2041-05-20,Tableland Mill,-17.12092412176469,145.3451993546147,25.6,18.0,14.77,83,0.18,3.14
2041-05-21,Tableland Mill,-17.12092412176469,145.3451993546147,27.0,14.9,19.15,73,0.0,4.21
2041-05-22,Tableland Mill,-17.12092412176469,145.3451993546147,27.1,11.3,20.11,48,0.0,4.25
2041-05-23,Tableland Mill,-17.12092412176469,145.3451993546147,22.8,9.5,20.21,63,0.0,3.75
2041-05-24,Tableland Mill,-17.12092412176469,145.3451993546147,23.4,12.4,18.94,69,0.0,3.72
2041-05-25,Tableland Mill,-17.12092412176469,145.3451993546147,23.7,16.2,15.93,77,0.27,2.94
2041-05-26,Tableland Mill,-17.12092412176469,145.3451993546147,23.1,17.4,13.5,78,0.27,2.44
2041-05-27,Tableland Mill,-17.12092412176469,145.3451993546147,22.6,16.8,12.62,80,1.41,2.24
2041-05-28,Tableland Mill,-17.12092412176469,145.3451993546147,23.1,17.1,13.39,81,0.44,2.45
2041-05-29,Tableland Mill,-17.12092412176469,145.3451993546147,22.6,16.6,12.42,82,0.53,2.28
2041-05-30,Tableland Mill,-17.12092412176469,145.3451993546147,21.3,16.5,9.51,83,0.52,1.59
2041-05-31,Tableland Mill,-17.12092412176469,145.3451993546147,19.7,16.4,8.54,83,0.43,1.4
2041-06-01,Tableland Mill,-17.12092412176469,145.3451993546147,21.6,17.5,9.99,85,1.47,1.7
2041-06-02,Tableland Mill,-17.12092412176469,145.3451993546147,22.1,17.8,10.18,85,1.11,1.91
2041-06-03,Tableland Mill,-17.12092412176469,145.3451993546147,22.8,14.2,14.06,84,0.0,2.79
2041-06-04,Tableland Mill,-17.12092412176469,145.3451993546147,22.7,15.3,15.99,75,0.08,2.92
2041-06-05,Tableland Mill,-17.12092412176469,145.3451993546147,20.8,17.1,9.21,83,0.34,1.68
2041-06-06,Tableland Mill,-17.12092412176469,145.3451993546147,22.2,18.2,10.27,84,0.67,1.91
2041-06-07,Tableland Mill,-17.12092412176469,145.3451993546147,24.7,17.4,14.72,83,0.08,2.95
2041-06-08,Tableland Mill,-17.12092412176469,145.3451993546147,26.1,16.4,15.98,80,0.0,3.45
2041-06-09,Tableland Mill,-17.12092412176469,145.3451993546147,25.3,12.6,18.5,73,0.0,3.76
2041-06-10,Tableland Mill,-17.12092412176469,145.3451993546147,24.5,12.0,18.69,74,0.0,3.71
2041-06-11,Tableland Mill,-17.12092412176469,145.3451993546147,24.6,10.7,18.49,79,0.0,3.67
2041-06-12,Tableland Mill,-17.12092412176469,145.3451993546147,23.6,12.5,17.9,78,0.0,3.58
2041-06-13,Tableland Mill,-17.12092412176469,145.3451993546147,23.4,13.7,17.03,69,0.0,3.29
2041-06-14,Tableland Mill,-17.12092412176469,145.3451993546147,23.6,9.0,18.28,81,0.0,3.55
2041-06-15,Tableland Mill,-17.12092412176469,145.3451993546147,24.0,10.2,17.89,66,0.0,3.66
2041-06-16,Tableland Mill,-17.12092412176469,145.3451993546147,22.3,10.1,16.92,43,0.0,3.08
2041-06-17,Tableland Mill,-17.12092412176469,145.3451993546147,20.4,11.9,18.76,60,0.0,3.15
2041-06-18,Tableland Mill,-17.12092412176469,145.3451993546147,21.3,14.6,17.11,75,0.0,3.01
2041-06-19,Tableland Mill,-17.12092412176469,145.3451993546147,22.3,16.9,11.4,80,0.38,2.16
2041-06-20,Tableland Mill,-17.12092412176469,145.3451993546147,22.2,17.6,10.34,83,0.89,1.88
2041-06-21,Tableland Mill,-17.12092412176469,145.3451993546147,23.3,17.4,13.43,82,0.15,2.47
2041-06-22,Tableland Mill,-17.12092412176469,145.3451993546147,23.7,17.2,13.04,82,0.07,2.59
2041-06-23,Tableland Mill,-17.12092412176469,145.3451993546147,24.1,15.9,12.94,83,0.29,2.66
2041-06-24,Tableland Mill,-17.12092412176469,145.3451993546147,24.2,14.7,13.32,81,0.07,2.71
2041-06-25,Tableland Mill,-17.12092412176469,145.3451993546147,24.4,12.7,15.64,73,0.0,3.23
2041-06-26,Tableland Mill,-17.12092412176469,145.3451993546147,24.0,8.1,18.63,57,0.0,3.76
2041-06-27,Tableland Mill,-17.12092412176469,145.3451993546147,23.7,7.4,18.62,69,0.0,3.91
2041-06-28,Tableland Mill,-17.12092412176469,145.3451993546147,24.0,8.2,18.62,67,0.0,3.88
2041-06-29,Tableland Mill,-17.12092412176469,145.3451993546147,23.4,8.1,18.71,53,0.0,3.74
2041-06-30,Tableland Mill,-17.12092412176469,145.3451993546147,23.0,10.8,18.51,70,0.0,3.58
2041-07-01,Tableland Mill,-17.12092412176469,145.3451993546147,22.6,13.8,16.58,82,0.0,3.3
2041-07-02,Tableland Mill,-17.12092412176469,145.3451993546147,25.6,17.3,11.95,84,0.87,2.69
2041-07-03,Tableland Mill,-17.12092412176469,145.3451993546147,23.6,17.9,8.38,88,0.74,1.78
2041-07-04,Tableland Mill,-17.12092412176469,145.3451993546147,24.6,16.9,11.76,87,0.0,2.46
2041-07-05,Tableland Mill,-17.12092412176469,145.3451993546147,26.3,19.5,10.41,85,0.74,2.4
2041-07-06,Tableland Mill,-17.12092412176469,145.3451993546147,25.1,19.6,7.8,86,0.25,1.75
2041-07-07,Tableland Mill,-17.12092412176469,145.3451993546147,24.5,19.4,8.28,86,0.25,1.7
2041-07-08,Tableland Mill,-17.12092412176469,145.3451993546147,25.2,19.6,11.08,85,0.18,2.22
2041-07-09,Tableland Mill,-17.12092412176469,145.3451993546147,25.9,18.7,13.39,86,0.31,2.73
2041-07-10,Tableland Mill,-17.12092412176469,145.3451993546147,25.7,16.3,15.79,86,0.0,3.52
2041-07-11,Tableland Mill,-17.12092412176469,145.3451993546147,28.6,16.3,15.02,81,0.0,3.67
2041-07-12,Tableland Mill,-17.12092412176469,145.3451993546147,26.4,12.7,18.49,57,0.0,3.96
2041-07-13,Tableland Mill,-17.12092412176469,145.3451993546147,23.4,13.2,19.06,64,0.0,3.65
2041-07-14,Tableland Mill,-17.12092412176469,145.3451993546147,22.9,15.5,17.23,76,0.06,3.24
2041-07-15,Tableland Mill,-17.12092412176469,145.3451993546147,23.6,15.7,13.96,85,0.0,2.89
2041-07-16,Tableland Mill,-17.12092412176469,145.3451993546147,25.2,13.9,16.75,80,0.0,3.68
2041-07-17,Tableland Mill,-17.12092412176469,145.3451993546147,25.3,14.1,17.52,73,0.0,3.7
2041-07-18,Tableland Mill,-17.12092412176469,145.3451993546147,23.4,12.5,15.3,74,0.0,2.99
2041-07-19,Tableland Mill,-17.12092412176469,145.3451993546147,22.5,11.6,19.72,60,0.0,3.55
2041-07-20,Tableland Mill,-17.12092412176469,145.3451993546147,22.2,14.2,18.28,72,0.0,3.3
2041-07-21,Tableland Mill,-17.12092412176469,145.3451993546147,22.0,15.6,12.12,78,0.24,2.38
2041-07-22,Tableland Mill,-17.12092412176469,145.3451993546147,22.9,14.4,13.56,81,0.06,2.71
2041-07-23,Tableland Mill,-17.12092412176469,145.3451993546147,24.9,15.1,17.41,80,0.0,3.82
2041-07-24,Tableland Mill,-17.12092412176469,145.3451993546147,24.9,15.4,16.35,74,0.0,4.07
2041-07-25,Tableland Mill,-17.12092412176469,145.3451993546147,25.9,10.1,19.04,40,0.0,4.04
2041-07-26,Tableland Mill,-17.12092412176469,145.3451993546147,23.1,9.0,21.06,27,0.0,3.92
2041-07-27,Tableland Mill,-17.12092412176469,145.3451993546147,21.9,9.9,20.77,53,0.0,3.69
2041-07-28,Tableland Mill,-17.12092412176469,145.3451993546147,22.1,15.8,17.5,75,0.66,3.32
2041-07-29,Tableland Mill,-17.12092412176469,145.3451993546147,22.9,16.8,11.82,81,0.36,2.48
2041-07-30,Tableland Mill,-17.12092412176469,145.3451993546147,22.9,14.6,12.11,79,0.3,2.94
2041-07-31,Tableland Mill,-17.12092412176469,145.3451993546147,25.7,8.8,19.61,49,0.0,4.26
2041-08-01,Tableland Mill,-17.12092412176469,145.3451993546147,23.7,6.7,21.24,48,0.0,4.42
2041-08-02,Tableland Mill,-17.12092412176469,145.3451993546147,25.0,7.3,21.33,48,0.0,4.61
2041-08-03,Tableland Mill,-17.12092412176469,145.3451993546147,24.4,8.9,21.14,47,0.0,4.48
2041-08-04,Tableland Mill,-17.12092412176469,145.3451993546147,23.4,12.6,20.27,70,0.0,3.98
2041-08-05,Tableland Mill,-17.12092412176469,145.3451993546147,22.0,13.5,18.93,72,0.0,3.42
2041-08-06,Tableland Mill,-17.12092412176469,145.3451993546147,22.7,13.7,16.04,77,0.06,2.99
2041-08-07,Tableland Mill,-17.12092412176469,145.3451993546147,21.8,13.4,13.74,80,0.0,2.64
2041-08-08,Tableland Mill,-17.12092412176469,145.3451993546147,24.9,15.0,16.52,77,0.06,3.5
2041-08-09,Tableland Mill,-17.12092412176469,145.3451993546147,25.3,14.6,16.14,77,0.06,3.53
2041-08-10,Tableland Mill,-17.12092412176469,145.3451993546147,25.2,14.0,15.08,76,0.0,3.48
2041-08-11,Tableland Mill,-17.12092412176469,145.3451993546147,26.4,13.6,15.65,72,0.0,3.8
2041-08-12,Tableland Mill,-17.12092412176469,145.3451993546147,27.5,13.9,20.16,70,0.0,4.79
2041-08-13,Tableland Mill,-17.12092412176469,145.3451993546147,28.2,14.1,20.74,65,0.0,5.0
2041-08-14,Tableland Mill,-17.12092412176469,145.3451993546147,28.2,13.8,21.03,62,0.0,4.98
2041-08-15,Tableland Mill,-17.12092412176469,145.3451993546147,27.2,14.2,20.64,57,0.0,4.65
2041-08-16,Tableland Mill,-17.12092412176469,145.3451993546147,25.1,16.2,15.65,78,0.24,2.84
2041-08-17,Tableland Mill,-17.12092412176469,145.3451993546147,22.9,16.1,17.09,78,0.41,2.85
2041-08-18,Tableland Mill,-17.12092412176469,145.3451993546147,22.0,14.9,16.51,79,0.41,2.75
2041-08-19,Tableland Mill,-17.12092412176469,145.3451993546147,22.9,15.4,17.27,79,0.06,3.0
2041-08-20,Tableland Mill,-17.12092412176469,145.3451993546147,23.0,15.6,15.07,79,0.12,2.73
2041-08-21,Tableland Mill,-17.12092412176469,145.3451993546147,24.7,16.8,16.98,78,0.06,3.12
2041-08-22,Tableland Mill,-17.12092412176469,145.3451993546147,25.2,17.5,16.7,75,0.06,3.33
2041-08-23,Tableland Mill,-17.12092412176469,145.3451993546147,24.9,17.4,11.8,82,0.18,2.5
2041-08-24,Tableland Mill,-17.12092412176469,145.3451993546147,27.8,14.3,18.71,73,0.0,4.29
2041-08-25,Tableland Mill,-17.12092412176469,145.3451993546147,27.7,13.8,22.54,54,0.0,5.04
2041-08-26,Tableland Mill,-17.12092412176469,145.3451993546147,28.1,13.7,22.64,46,0.0,5.04
2041-08-27,Tableland Mill,-17.12092412176469,145.3451993546147,26.4,17.0,21.58,75,0.0,4.41
2041-08-28,Tableland Mill,-17.12092412176469,145.3451993546147,25.6,15.7,20.24,76,0.0,4.01
2041-08-29,Tableland Mill,-17.12092412176469,145.3451993546147,26.0,15.2,22.25,67,0.0,4.44
2041-08-30,Tableland Mill,-17.12092412176469,145.3451993546147,27.1,15.6,22.54,70,0.0,4.62
2041-08-31,Tableland Mill,-17.12092412176469,145.3451993546147,27.3,17.8,18.41,77,0.12,3.64
2041-09-01,Tableland Mill,-17.12092412176469,145.3451993546147,25.8,14.8,21.38,72,0.0,4.28
2041-09-02,Tableland Mill,-17.12092412176469,145.3451993546147,26.0,16.7,20.81,74,0.0,4.13
2041-09-03,Tableland Mill,-17.12092412176469,145.3451993546147,26.7,16.9,19.66,75,0.06,3.88
2041-09-04,Tableland Mill,-17.12092412176469,145.3451993546147,24.9,14.9,20.81,74,0.0,3.95
2041-09-05,Tableland Mill,-17.12092412176469,145.3451993546147,25.8,13.5,24.36,66,0.0,4.72
2041-09-06,Tableland Mill,-17.12092412176469,145.3451993546147,26.6,12.9,24.17,71,0.0,5.11
2041-09-07,Tableland Mill,-17.12092412176469,145.3451993546147,27.9,12.0,24.56,57,0.0,5.42
2041-09-08,Tableland Mill,-17.12092412176469,145.3451993546147,28.6,13.1,24.94,38,0.0,5.35
2041-09-09,Tableland Mill,-17.12092412176469,145.3451993546147,29.5,13.1,24.66,43,0.0,5.56
2041-09-10,Tableland Mill,-17.12092412176469,145.3451993546147,30.2,13.8,24.76,67,0.0,5.93
2041-09-11,Tableland Mill,-17.12092412176469,145.3451993546147,29.9,15.3,24.66,54,0.0,5.64
2041-09-12,Tableland Mill,-17.12092412176469,145.3451993546147,25.6,15.5,24.47,67,0.0,4.83
2041-09-13,Tableland Mill,-17.12092412176469,145.3451993546147,25.9,14.1,24.76,69,0.0,4.76
2041-09-14,Tableland Mill,-17.12092412176469,145.3451993546147,26.9,10.1,25.25,63,0.0,5.03
2041-09-15,Tableland Mill,-17.12092412176469,145.3451993546147,30.7,12.2,25.82,62,0.0,6.03
2041-09-16,Tableland Mill,-17.12092412176469,145.3451993546147,31.1,15.3,25.15,57,0.0,5.77
2041-09-17,Tableland Mill,-17.12092412176469,145.3451993546147,27.1,18.2,22.47,70,0.4,4.46
2041-09-18,Tableland Mill,-17.12092412176469,145.3451993546147,24.0,18.4,15.17,80,0.88,2.71
2041-09-19,Tableland Mill,-17.12092412176469,145.3451993546147,24.8,18.5,17.38,78,0.16,3.27
2041-09-20,Tableland Mill,-17.12092412176469,145.3451993546147,27.3,15.0,22.09,76,0.0,4.9
2041-09-21,Tableland Mill,-17.12092412176469,145.3451993546147,30.0,14.2,25.26,56,0.0,5.97
2041-09-22,Tableland Mill,-17.12092412176469,145.3451993546147,28.7,11.2,26.99,42,0.0,6.21
2041-09-23,Tableland Mill,-17.12092412176469,145.3451993546147,28.6,12.7,26.51,50,0.0,5.99
2041-09-24,Tableland Mill,-17.12092412176469,145.3451993546147,28.5,13.8,26.32,63,0.0,5.8
2041-09-25,Tableland Mill,-17.12092412176469,145.3451993546147,28.6,15.7,26.13,61,0.0,5.44
2041-09-26,Tableland Mill,-17.12092412176469,145.3451993546147,28.3,16.3,25.85,67,0.0,5.12
2041-09-27,Tableland Mill,-17.12092412176469,145.3451993546147,26.9,16.9,25.18,67,0.0,4.86
2041-09-28,Tableland Mill,-17.12092412176469,145.3451993546147,27.6,15.9,24.89,63,0.0,4.72
2041-09-29,Tableland Mill,-17.12092412176469,145.3451993546147,26.5,16.7,25.56,68,0.0,4.8
2041-09-30,Tableland Mill,-17.12092412176469,145.3451993546147,27.0,14.4,26.62,63,0.0,5.17
2041-10-01,Tableland Mill,-17.12092412176469,145.3451993546147,27.7,13.4,27.2,54,0.0,5.56
2041-10-02,Tableland Mill,-17.12092412176469,145.3451993546147,31.0,15.3,27.01,48,0.0,6.03
2041-10-03,Tableland Mill,-17.12092412176469,145.3451993546147,30.4,14.2,26.92,55,0.0,6.11
2041-10-04,Tableland Mill,-17.12092412176469,145.3451993546147,29.5,16.7,25.48,70,0.0,5.91
2041-10-05,Tableland Mill,-17.12092412176469,145.3451993546147,30.2,15.2,25.96,49,0.0,6.33
2041-10-06,Tableland Mill,-17.12092412176469,145.3451993546147,31.3,17.2,26.25,53,0.0,5.97
2041-10-07,Tableland Mill,-17.12092412176469,145.3451993546147,29.4,18.3,26.06,66,0.0,5.5
2041-10-08,Tableland Mill,-17.12092412176469,145.3451993546147,29.2,18.2,25.1,70,0.0,5.11
2041-10-09,Tableland Mill,-17.12092412176469,145.3451993546147,29.7,18.0,25.97,69,0.0,5.49
2041-10-10,Tableland Mill,-17.12092412176469,145.3451993546147,30.6,14.1,27.51,58,0.0,6.0
2041-10-11,Tableland Mill,-17.12092412176469,145.3451993546147,31.3,15.1,28.47,62,0.0,6.19
2041-10-12,Tableland Mill,-17.12092412176469,145.3451993546147,31.1,15.7,27.99,67,0.0,6.18
2041-10-13,Tableland Mill,-17.12092412176469,145.3451993546147,33.6,17.7,28.09,68,0.09,7.18
2041-10-14,Tableland Mill,-17.12092412176469,145.3451993546147,35.7,21.6,25.5,68,0.09,6.75
2041-10-15,Tableland Mill,-17.12092412176469,145.3451993546147,33.4,21.1,20.98,74,0.19,5.47
2041-10-16,Tableland Mill,-17.12092412176469,145.3451993546147,32.8,20.7,19.53,72,7.15,5.07
2041-10-17,Tableland Mill,-17.12092412176469,145.3451993546147,32.7,20.1,23.19,76,1.49,6.12
2041-10-18,Tableland Mill,-17.12092412176469,145.3451993546147,29.8,18.8,19.54,82,7.94,4.68
2041-10-19,Tableland Mill,-17.12092412176469,145.3451993546147,27.0,18.9,20.98,82,4.31,4.95
2041-10-20,Tableland Mill,-17.12092412176469,145.3451993546147,27.5,17.4,19.64,86,9.39,4.6
2041-10-21,Tableland Mill,-17.12092412176469,145.3451993546147,27.8,19.6,22.62,83,1.51,5.39
2041-10-22,Tableland Mill,-17.12092412176469,145.3451993546147,30.8,18.6,27.63,73,0.0,6.17
2041-10-23,Tableland Mill,-17.12092412176469,145.3451993546147,29.5,19.3,27.63,72,0.0,5.85
2041-10-24,Tableland Mill,-17.12092412176469,145.3451993546147,28.5,18.5,26.76,75,0.0,5.6
2041-10-25,Tableland Mill,-17.12092412176469,145.3451993546147,29.2,19.9,24.84,76,0.0,5.3
2041-10-26,Tableland Mill,-17.12092412176469,145.3451993546147,29.7,19.4,26.67,74,0.0,5.67
2041-10-27,Tableland Mill,-17.12092412176469,145.3451993546147,29.6,18.5,28.12,74,0.0,6.01
2041-10-28,Tableland Mill,-17.12092412176469,145.3451993546147,30.6,20.3,27.93,70,0.1,6.2
2041-10-29,Tableland Mill,-17.12092412176469,145.3451993546147,31.1,16.1,27.26,67,0.0,6.11
2041-10-30,Tableland Mill,-17.12092412176469,145.3451993546147,31.8,18.3,27.74,66,0.0,6.5
2041-10-31,Tableland Mill,-17.12092412176469,145.3451993546147,33.2,19.4,25.04,67,0.0,5.84
2041-11-01,Tableland Mill,-17.12092412176469,145.3451993546147,28.1,20.0,15.22,79,1.74,3.29
2041-11-02,Tableland Mill,-17.12092412176469,145.3451993546147,25.1,17.3,16.19,87,9.84,3.41
2041-11-03,Tableland Mill,-17.12092412176469,145.3451993546147,28.7,18.7,23.05,72,0.48,5.03
2041-11-04,Tableland Mill,-17.12092412176469,145.3451993546147,27.4,18.1,22.87,75,0.48,4.74
2041-11-05,Tableland Mill,-17.12092412176469,145.3451993546147,28.6,16.5,23.27,74,0.19,4.98
2041-11-06,Tableland Mill,-17.12092412176469,145.3451993546147,30.2,16.9,29.37,66,0.0,6.4
2041-11-07,Tableland Mill,-17.12092412176469,145.3451993546147,31.1,18.2,28.32,67,0.0,6.13
2041-11-08,Tableland Mill,-17.12092412176469,145.3451993546147,31.0,19.3,29.01,71,0.0,6.32
2041-11-09,Tableland Mill,-17.12092412176469,145.3451993546147,31.9,19.3,29.03,72,0.0,6.42
2041-11-10,Tableland Mill,-17.12092412176469,145.3451993546147,31.9,21.3,24.4,75,0.19,5.7
2041-11-11,Tableland Mill,-17.12092412176469,145.3451993546147,33.0,20.3,24.22,67,0.0,6.29
2041-11-12,Tableland Mill,-17.12092412176469,145.3451993546147,34.9,21.9,26.27,67,0.38,6.59
2041-11-13,Tableland Mill,-17.12092412176469,145.3451993546147,34.9,21.8,27.65,71,1.15,6.73
2041-11-14,Tableland Mill,-17.12092412176469,145.3451993546147,30.1,21.7,21.94,78,1.44,4.85
2041-11-15,Tableland Mill,-17.12092412176469,145.3451993546147,30.8,20.0,24.48,75,0.1,5.52
2041-11-16,Tableland Mill,-17.12092412176469,145.3451993546147,32.6,19.8,26.14,74,0.1,5.91
2041-11-17,Tableland Mill,-17.12092412176469,145.3451993546147,32.6,18.7,29.76,64,0.0,6.82
2041-11-18,Tableland Mill,-17.12092412176469,145.3451993546147,33.0,19.8,29.19,65,0.0,6.63
2041-11-19,Tableland Mill,-17.12092412176469,145.3451993546147,31.0,21.9,21.52,73,0.77,4.86
2041-11-20,Tableland Mill,-17.12092412176469,145.3451993546147,31.2,19.9,22.99,71,0.19,5.24
2041-11-21,Tableland Mill,-17.12092412176469,145.3451993546147,30.7,20.3,23.69,71,0.57,5.34
2041-11-22,Tableland Mill,-17.12092412176469,145.3451993546147,30.9,19.7,23.41,71,0.1,5.47
2041-11-23,Tableland Mill,-17.12092412176469,145.3451993546147,33.9,19.6,28.01,67,0.0,6.63
2041-11-24,Tableland Mill,-17.12092412176469,145.3451993546147,34.3,19.4,28.81,62,0.0,6.77
2041-11-25,Tableland Mill,-17.12092412176469,145.3451993546147,35.4,21.3,26.58,68,0.0,6.56
2041-11-26,Tableland Mill,-17.12092412176469,145.3451993546147,35.2,22.6,22.59,54,0.19,5.93
2041-11-27,Tableland Mill,-17.12092412176469,145.3451993546147,35.9,22.9,24.76,64,0.19,6.5
2041-11-28,Tableland Mill,-17.12092412176469,145.3451993546147,33.7,22.0,22.13,72,2.48,5.15
2041-11-29,Tableland Mill,-17.12092412176469,145.3451993546147,32.1,21.2,26.26,70,0.67,5.8
2041-11-30,Tableland Mill,-17.12092412176469,145.3451993546147,31.9,19.2,29.12,61,0.0,6.03
2041-12-01,Tableland Mill,-17.12092412176469,145.3451993546147,30.2,20.2,28.84,65,0.0,5.66
2041-12-02,Tableland Mill,-17.12092412176469,145.3451993546147,30.3,20.8,28.27,67,0.0,5.58
2041-12-03,Tableland Mill,-17.12092412176469,145.3451993546147,31.2,21.4,27.7,68,0.0,5.53
2041-12-04,Tableland Mill,-17.12092412176469,145.3451993546147,31.3,21.0,27.72,68,0.0,5.77
2041-12-05,Tableland Mill,-17.12092412176469,145.3451993546147,30.9,20.4,23.41,73,0.1,5.03
2041-12-06,Tableland Mill,-17.12092412176469,145.3451993546147,33.1,21.4,28.05,72,0.0,6.38
2041-12-07,Tableland Mill,-17.12092412176469,145.3451993546147,32.9,22.5,21.97,73,0.29,5.0
2041-12-08,Tableland Mill,-17.12092412176469,145.3451993546147,29.1,22.5,18.04,77,0.86,3.81
2041-12-09,Tableland Mill,-17.12092412176469,145.3451993546147,29.0,22.4,16.77,80,2.86,3.51
2041-12-10,Tableland Mill,-17.12092412176469,145.3451993546147,28.0,22.3,12.14,86,5.34,2.77
2041-12-11,Tableland Mill,-17.12092412176469,145.3451993546147,28.7,22.0,10.96,90,11.34,2.42
2041-12-12,Tableland Mill,-17.12092412176469,145.3451993546147,24.3,20.9,6.92,98,17.05,1.4
2041-12-13,Tableland Mill,-17.12092412176469,145.3451993546147,25.4,21.2,11.08,94,40.97,2.45
2041-12-14,Tableland Mill,-17.12092412176469,145.3451993546147,25.2,22.5,8.91,95,48.01,2.05
2041-12-15,Tableland Mill,-17.12092412176469,145.3451993546147,25.1,21.9,9.71,97,39.53,2.17
